1359,1359,"ბამბუკი
"
1360,1360,"განსასჯელთა სკამის სიგრძე
"
1361,1361,"გამარჯვების აღლუმი
"
1362,1362,"აღმოსავლეთ ტიმორი
"
1363,1363,"ჯამბაზს
"
1364,1364,"გრანტი
"
1365,1365,
1366,1366,
1367,1367,
1368,1368,
1369,1369,
1370,1370,
1371,1371,
1372,1372,
1373,1373,
1374,1374,
1375,1375,
1376,1376,"ში ორი არასწორი მტკიცებულებაა. 
"
1377,1377,
1378,1378,
1379,1379,
1380,1380,
1381,1381,
1382,1382,
1383,1383,
1384,1384,"11 მაისი
"
1385,1385,"დევიდ ჰერბერტ ლოურენსი
"
1386,1386,"პიერ პაოლო პაზოლინი
"
1387,1387,"ჰელიუმი
"
1388,1388,"ინფლუენცა
"
1389,1389,"სოხუმი
"
1390,1390,"პერუ
"
1391,1391,"კალეიდოსკოპი
"
1392,1392,"აიბო და აიბოლიტი
"
1393,1393,"ჟენევა და გვინევერი
"
1394,1394,"Y
"
1395,1395,"მარილი
"
1396,1396,"ჰელიუმი
"
1397,1397,"სატურნის რგოლები
"
1398,1398,"გოლგოთა
"
1399,1399,"დრამერი
"
1400,1400,"ოსკარების გადაცემის ცერემონიალი
"
1401,1401,"საბჭოური რუბლი, ან საბჭოური მანეთი
"
1402,1402,"ჰელიუმი
"
1403,1403,"ახალი ზელანდია
"
1404,1404,"კოტ დ’ივუარი
"
1405,1405,"შეჰერეზადა
"
1406,1406,"ჰარი პოტერი
"
1407,1407,"ახალი ორლეანი, იუტა
"
1408,1408,"სპარტა
"
1409,1409,"მუჰამედი
"
1410,1410,"ჰიპოკრატე
"
1411,1411,"ბეჭდების მბრძანებელი
"
1412,1412,"კილიმანჯარო
"
1413,1413,"ჯონათან სვიფტი
"
1414,1414,"ტყვია
"
1415,1415,"ფოლკსვაგენი
"
1416,1416,"მეტროპოლიტენი
"
1417,1417,"პლუტონი
"
1418,1418,"კატალონია
"
1419,1419,"ასტრონომია
"
1420,1420,"საჭადრაკო ნოველა
"
1421,1421,"Nero
"
1422,1422,"ქოვენთრი, დრეზდენი
"
1423,1423,"იორდანია
"
1424,1424,"ოშით, მოღერილ ყელით,
"
1425,1425,"ყველაზე გრძელი საინაუგურაციო სიტყვა
"
1426,1426,"ჯორჯ ჰორეის გელაპი
"
1427,1427,"კვერთხი, გურზი
"
1428,1428,"კარდინალი რიშელიე
"
1429,1429,"სიღარიბე
"
1430,1430,"ხანშიშესულების (რუხი - ჭაღარა)
"
1431,1431,"მესაზე დასწრება
"
1432,1432,"ის მელოტია
"
1433,1433,"არლეკინო
"
1434,1434,"წმინდა პორფირე
"
1435,1435,"ჰიუგო გერნსბეკი
"
1436,1436,"ყაყაჩო
"
1437,1437,"Голопам по Европам
"
1438,1438,"ბენჟამინი
"
1439,1439,"ჰარამხანა (ჰარემი, სერალი, ფურდახი)
"
1440,1440,"ისააკ ნიუტონი
"
1441,1441,"ვისკის გამოხდას
"
1442,1442,"სარაგოსა და ბარსელონა
"
1443,1443,"მიკი მაუსი
"
1444,1444,"კვერცხების დაჭიდება
"
1445,1445,"Stairway to Heaven
"
1446,1446,"მეტრო
"
1447,1447,"ვიტორიო დე სიკა
"
1448,1448,"გრინვიჩი
"
1449,1449,"""ელემენტარული ნაწილაკები""
"
1450,1450,"გლ<strong>ამური</strong>, ამური
"
1451,1451,"უზანგი
"
1452,1452,"""შეუძლებელი მისია"" (Mission impossible)
"
1453,1453,"საპატიო მიზეზი
"
1454,1454,"ვიქტორია
"
1455,1455,"იქსი – დისტანციური მართვის პულტი, იგრეკი – ღილაკი
"
1456,1456,"საუბარია ბირთვული განიარაღების სიმბოლოზე
"
1457,1457,"კუდაბზიკა
"
1458,1458,"სალაამ და შალომ – სალამი და შალომიც მიიღება
"
1459,1459,"
"
1460,1460,"მთვარე
"
1461,1461,"ენდრიუ ლოიდ ვებერი
"
1462,1462,"მინი მაუსი
"
1463,1463,"თურქეთი
"
1464,1464,"შრეკი
"
1465,1465,"The Beatles-ის ""Michelle""
"
1466,1466,"ჰოლოგრამა
"
1467,1467,"საუბარია საავტომობილო ნომრებზე.
"
1468,1468,
1469,1469,"დუბლინი
"
1470,1470,"ბაბილონი
"
1471,1471,"პი (π)
"
1472,1472,"DUREX
"
1473,1473,"კატა
"
1474,1474,"შვიდი თავისუფალი ხელოვნება
"
1475,1475,"ბრიტანეთის ჰიმნი (God Save The Queen)
"
1476,1476,"ჯანი ვერსაჩე
"
1477,1477,"ალბერ კამიუ
"
1478,1478,"ცის კამარა
"
1479,1479,"ატონი, ატომი
"
1480,1480,
1481,1481,"Walkman და Johnnie Walker
"
1482,1482,
1483,1483,
1484,1484,
1485,1485,"ევარისტ გალუა
"
1486,1486,
1487,1487,"ნათურა
"
1488,1488,"შახი და გარდე
"
1489,1489,"შუქურის
"
1490,1490,"ღვინო
"
1491,1491,"“კრავთა დუმილი”
"
1492,1492,"ბავშვის (“ბავშვის უფლებათა დეკლარაცია”)
"
1493,1493,"უილიამ შექსპირი და ბერნარდ შოუ
"
1494,1494,"ქვეითსაწინააღმდეგო ნაღმები
"
1495,1495,"არ იცოდა სად წაეღო გამოთავისუფლებული დრო
"
1496,1496,"სტატუეტებზე იტვიფრება მფლობელის გვარი
"
1497,1497,"ქალაქის ციხე
"
1498,1498,"გავლას (სიარულს)
"
1499,1499,"ის მდებარეობს წყალქვეშ (წყნარ ოკეანეში)
"
1500,1500,"სუვოროვი
"
1501,1501,"ძეწნა
"
1502,1502,"რძე
"
1503,1503,"ენა და მარჯვენა ხელი, რათა წართმეოდა ქადაგებისა და წერის უნარი
"
1504,1504,"ლეონარდო და ვინჩი
"
1505,1505,"მტვერსასრუტი
"
1506,1506,"შხარა (5068მ)
"
1507,1507,"აკორდეონი
"
1508,1508,"გატეხილი
"
1509,1509,"პუტჩი
"
1510,1510,"მაიკროფტ ჰოლმსი (კლუბი “დიოგენე”)
"
1511,1511,"ულვაშებით
"
1512,1512,"სიციცხლის ნახევრის მიღწევა
"
1513,1513,"ფეხბურთის მწვრთნელი (ვალერი ნეპომნიაშჩი)
"
1514,1514,"1626 წელს კუნძული მანჰეტენი
"
1515,1515,"“ქარიშხალი”
"
1516,1516,"წითელი და თეთრი (“სისხლის ლაქები თოვლზე”)
"
1517,1517,"ერაზმ როტერდამელი
"
1518,1518,"“ჰიპოკრატეს ფიცი”
"
1519,1519,"წყალი
"
1520,1520,"იორიკი
"
1521,1521,"მერფი
"
1522,1522,"სტადიონი ”მარაკანა”
"
1523,1523,"“პინკერტონის დეტექტიური სააგენტო”
"
1524,1524,"მარქსის ”კაპიტალი”
"
1525,1525,"რადიომაუწყებლობა
"
1526,1526,"კირიბატი
"
1527,1527,"ტურისტი და ტერორისტი
"
1528,1528,"კრემონა
"
1529,1529,"მოსსადი
"
1530,1530,"1914 წლის შემოდგომაზე, I მსოფლიო ომთან ერთად
"
1531,1531,"რუმინეთი
"
1532,1532,"პუშკინები (ოთხივე ა.ს. პუშკინის შვილები იყვნენ)
"
1533,1533,"ჭლექი (ტუბერკულოზი)
"
1534,1534,"რუსეთი, უკრაინა, საქართველო, სამხეთი, ბელარუსი და ა.შ.
"
1535,1535,"აქსელბანდი და ეპოლეტი
"
1536,1536,"სირბილი
"
1537,1537,"წყალი
"
1538,1538,
1539,1539,"ჰეინეკენი
"
1540,1540,"სლობოდან მილოშევიჩი
"
1541,1541,"პოლიტიკოსებს
"
1542,1542,
1543,1543,"კუნძული ცეცხლოვანი მიწა
"
1544,1544,
1545,1545,
1546,1546,"მათემატიკურ მუდმივა პის (π)
"
1547,1547,
1548,1548,"სკუდეტო
"
1549,1549,"სპილოს კბილების მხეხავები (სპილოს სწორედ 24 კბილი აქვს)
"
1550,1550,"კრუპიე კაზინოში
"
1551,1551,"ალექსანდრ სელკირკის (შოტლანდიელი მეზღვაურის)
"
1552,1552,"სპილბერგი
"
1553,1553,"ბრმად თამაში დაფების მაქსიმალურ რაოდენობაზე
"
1554,1554,"7 - საუბარი იყო გრამატიკული ბრუნვებზე
"
1555,1555,"დანტე და ვირგილიუსი
"
1556,1556,"ამერიკელები
"
1557,1557,"ჯ. პუჩინი (პეპელა)
"
1558,1558,"რეკლამას
"
1559,1559,"ჯალათი
"
1560,1560,"მეხანძრე
"
1561,1561,
1562,1562,"ისინი დასფლავებული არიან სტადიონის გაზონის ქვეშ
"
1563,1563,"უსინათლო, ბრმა
"
1564,1564,"ბუზების საკლავად
"
1565,1565,
1566,1566,"ჟესტების ენა
"
1567,1567,
1568,1568,
1569,1569,"გავიხაროთ! (“გაუდეამუს!”)
"
1570,1570,"ესპანელები (არაბასკები)
"
1571,1571,
1572,1572,"ბაობაბი
"
1573,1573,
1574,1574,"“გწამთ თუ არა ღმერთის?”
"
1575,1575,"ჭადრაკი (მიმოწერით)
"
1576,1576,"100 წელი.
"
1577,1577,"საუბარია ალასკაზე
"
1578,1578,
1579,1579,"პროზაიკოსი და კრიტიკოსი
"
1580,1580,"საშინელებათა ფილმები
"
1581,1581,
1582,1582,"პლუტონი
"
1583,1583,"ფილოსოფია, ხელოვნება, ღვთისმეტყველება და იურისპრუდენცია.
"
1584,1584,"ჰ. სტოიჩკოვი
"
1585,1585,"ი. ვ. გოეთე
"
1586,1586,
1587,1587,"“მიაუ”
"
1588,1588,"“როგორ გაჰყვე ცოლად მილიარდერს?!”
"
1589,1589,
1590,1590,"წითელში – ქრისტიანული წყაროები, მწვანეში – მუსლიმანური, ყვითელში – იუდევლური
"
1591,1591,"“მთავარია მონაწილეობა და არა გამარჯვება”
"
1592,1592,"ჰაიავატა
"
1593,1593,"“სონი”, “შარპი” და “სანიო” (Sony, Sharp, Sanyo)
"
1594,1594,"ოლივერ უენდელ ჰოლმსი
"
1595,1595,"რომეო და ჯულიეტას თვითმკვლელობა
"
1596,1596,"“მაშენკა”, “ლოლიტა”, “ადა“
"
1597,1597,"“კოკა-კოლას” კომპანიის
"
1598,1598,"სუპერ-მარიო
"
1599,1599,"ავტომობილის მაგნიტოლა
"
1600,1600,"ზიგმუნდ ფროიდი
"
1601,1601,"“თამაში რიოში მარგალიტებით” («Игра в бисер»)
"
1602,1602,"“იესო ქრისტე - სუპერვარსკვლავი”
"
1603,1603,"ფოტოაპარატის ტელეობიექტივი
"
1604,1604,"იაპონიაში
"
1605,1605,"აბრაჰამ ლინკოლნი
"
1606,1606,"კლეოპატრა და ოფელია
"
1607,1607,"საწამლავი კურარე
"
1608,1608,"სტეროაპარატურა
"
1609,1609,"სიცოცხლე
"
1610,1610,"მეტროპოლიტენის სადგურების რიცხვი
"
1611,1611,"დარტანიანი
"
1612,1612,"“თოლია ჯონათან ლივინგსტონი”, რიჩარდ ბახი
"
1613,1613,"ზოოლოგია
"
1614,1614,"დასაძინებლად
"
1615,1615,"ენა
"
1616,1616,"“ისტმენ კოდაკი” და “ფუჯი ფოტო ფილმი”
"
1617,1617,"ჭადრაკი
"
1618,1618,"«Недоросль», «Горе от ума», «Ревизор»
"
1619,1619,"ჰერბერტ უელსის “უჩინმაჩინი”
"
1620,1620,"ამერიკელი ჯარისკაცის დღიური ულუფის
"
1621,1621,"უმბერტო ეკოს “ვარდის სახელი”
"
1622,1622,"მარგალიტად
"
1623,1623,"“რაბოტნიცა”
"
1624,1624,"ციცერონს
"
1625,1625,"“კამასუტრა”
"
1626,1626,"“სევილიელი დალაქი”
"
1627,1627,"ამნისტია
"
1628,1628,"სასაფლაო
"
1629,1629,"სტუმარზე
"
1630,1630,"ააშენეს ხიდი ავღანეთსა და სსრკ-ს შორის, რომლის მეშვეობითაც გადავიდნენ საბჭოთა ჯარები ავღანეთში
"
1631,1631,"ბიზნესი
"
1632,1632,"ხვრინვის
"
1633,1633,"ბალეტი
"
1634,1634,"კარლ მარქსი
"
1635,1635,"ზეწრის (”ლეიბის”) და საბნის
"
1636,1636,"სიდნეის ოპერის შენობა
"
1637,1637,"ავტორებმა მაფიის სტრუქტურა სპაგეტით სავსე თეფშს შეადარეს
"
1638,1638,"საუბარია ულვაშებზე
"
1639,1639,"სტრესი
"
1640,1640,"განათების არ ქონა (სიბნელე)
"
1641,1641,"პეიზაჟი
"
1642,1642,"ერთი კომპიუტერი ღირდა 666,66 დოლარი
"
1643,1643,"ქალთა საზოგადოებრივი ტუალეტები
"
1644,1644,"დედა
"
1645,1645,"ტელევიზორის დისტანციური პულტი
"
1646,1646,"იუდა ისკარიოტელი
"
1647,1647,"სიყვარული
"
1648,1648,"კიმ ირ სენი
"
1649,1649,"უნიტაზი
"
1650,1650,"სელი
"
1651,1651,"თქვენს მფარველ-ანგელოზს
"
1652,1652,"წერილის ავტორი იყო ფილიპე II მაკედონელი, ხოლო ადრესატი - არისტოტელე
"
1653,1653,"უცენზურო სიტყვებსა და გამონათქვამებს
"
1654,1654,"ზრდილობა, თავაზიანობა
"
1655,1655,"“როკი”
"
1656,1656,"“მაკდონალდსის” რესტორნები
"
1657,1657,"მაისურების გაცვლის პროცესი
"
1658,1658,"“...მათ ძალაუფლებას მიანიჭეს სიმართლე”
"
1659,1659,"ვაკუუმი
"
1660,1660,"მტკნარი წყალი
"
1661,1661,"დიდი დათვი
"
1662,1662,"ჰაიტი
"
1663,1663,"მდინარე ტისა
"
1664,1664,"პელე
"
1665,1665,"ისინი ვეშაპებზე ნადირობენ
"
1666,1666,"სოდომი და ჰომორა
"
1667,1667,"გეორგ ვილჰელმ სტელერი
"
1668,1668,"პერსეპოლისი
"
1669,1669,"ჯონ ედგარ ჰუვერი
"
1670,1670,"შვეიცარია და ვატიკანი
"
1671,1671,"საერთაშორისო ოლიმპიური კომიტეტი
"
1672,1672,"ლოს-ალამოსი
"
1673,1673,"“პატარა უფლისწული”, ანტუან დე სენტ-ეგზიუპერი
"
1674,1674,"ინტერნეტის
"
1675,1675,"კიევი
"
1676,1676,"აშ-ორი-ო (H2O)
"
1677,1677,"საუბარია ბურთულიან კალამზე
"
1678,1678,"“ბავშვი და მისი მოვლა”, ბენჯამენ სპოკი
"
1679,1679,"პასეანსი
"
1680,1680,"მიწისძვრა და ტოკიოს დაბომბვები მე-2 მსოფლიო ომის დროს
"
1681,1681,"ლეონარდო და ვინჩის
"
1682,1682,"იაპონია, ტაილანდი და დიდი ბრიტანეთი
"
1683,1683,"ტრიტონი
"
1684,1684,"სკანდალს ბილ კლინტონისა და მონიკა ლევინსკის ირგვლივ.
"
1685,1685,"იგი ამგვარად სიყვარულს აღწერდა.
"
1686,1686,"ვოლტერმა მას მოლიერის წაკითხვა ურჩია.
"
1687,1687,"ბროლზე ეწერა: ""сделано в ссср""
"
1688,1688,"სამხედრო პატივით იკრძალებოდნენ ქალები, რომლებიც მშობიარობას გადაყვებოდნენ.
"
1689,1689,"რაც უფრო გრძელი კუდი აქვს პირუტყვს, მით უფრო მეტ ბუზს იგერიებს ბალახიდან პირის აუღებლად. შესაბამისად, დროის ერთ მონაკვეთში უკუდო ან მოკლეკუდიანი ცხოველი უფრო ნაკლების მოძოვას ასწრებს, ვიდრე გრძელკუდიანი.
"
1690,1690,"”თუ”
"
1691,1691,"”... როცა იცინის”
"
1692,1692,"ისინი ამ მონაცემებს ქაღალდის ფულის კუპიურებზე წერენ.
"
1693,1693,"სამოთხე.
"
1694,1694,"ოჟერო ნაპოლეონზე გაცილებით მაღალი იყო.
"
1695,1695,"ბამბა
"
1696,1696,"”ილარ” ეწოდება შეჯიბრს ავტომობილებით უკან სვლაში.
"
1697,1697,"არაბებმა როდოსის კოლოსის ნაწილები გაიტანეს.
"
1698,1698,"საუბარია მარილზე.
"
1699,1699,"საუბარია ქოლგაზე.
"
1700,1700,
1701,1701,"თამაში ”რა? სად? როდის?”
"
1702,1702,"მისი მეუღლის გვარი იყო რენტგენი (რენტგენის სხივებით გადაღებული პირველი სურათი სწორედ მისი აღმომჩენის ცოლის ხელის მტევანი იყო).
"
1703,1703,"ბასკებმა ხიშტი გამოიგონეს.
"
1704,1704,"გალილეო გალილეი დროის ინტერვალებს საკუთარი მაჯისცემის საშუალებით ზომავდა.
"
1705,1705,"მან უპასუხა: სამსაათიანი სიტყვის წარმოთქმა ეხლა შემიძლია დავიწყოო.
"
1706,1706,"4, ოთხი, four (ანუ რიცხვი, რომლის მნიშვნელობა უდრის მის სახელში ასოების რაოდენობას).
"
1707,1707,"ეს არის ანაგრამა სიტყვისა Municipalita - მუნიციპალიტეტი.
"
1708,1708,"ყუთში ჩვეულებრივი საანგარიშო იდო :-))
"
1709,1709,"ფალმენმა 1980 წელს პირველად გამოიყენა სმაილი (სიცილაკი, სმაილიკი...), ანუ აღნიშვნა ” :-) ”.
"
1710,1710,"ამ რიცხვებით ბორბლების რაოდენობა აღინიშნება (ანუ, ამ გამოკვლეის მიხედვით, ის ხალხი, ვინც სარგებლობს მანქანით (ანუ ოთხი ბორბლით) უფრო ადრე კვდება, ვიდრე ის, ვინც ფეხით დადის, ხოლო ყველაზე დიდხანს კი ცოცხლობენ ველოსიპედის მქონეები).
"
1711,1711,"მამამ ამ ბავშვს P.S. დაარქვა :-))
"
1712,1712,"ანა ახლა 18 წლისაა.
"
1713,1713,"დოდსონის გამოკვლევების შედეგად შეიქმნა სიცოცხლის დაზღვევის ბიზნესი (მან სტატისტიკურად გამოთვალა, რომ ასეთი სახის ბიზნესს გასაველზე ბევრად მეტი შემოსავალი ექნებოდა, რაც დღემდე ასეა ;-)).
"
1714,1714,"გზა, ცხოვრება, ცხოვრების გზა (სამივე პასუხი ითვლება).
"
1715,1715,"ამ კაცმა მოიგო 20 ოქრო (პირველი ყიდვა-გაყიდვის ოპერაციის შემდეგ მან მოიგო 10 ოქრო, ხოლო მეორის შემდეგაც - 10 ოქრო).
"
1716,1716,"გემების დაკარგვის მიზეზი ოკეანის მოქცევა გახლდათ.
"
1717,1717,"ისინი განსხვავდებოდნენ თმის ვარცხნილობით (ჩამოთვლილი იყო თმის სხვადასხვა სახის ვარცხნილობის სახელწოდებები).
"
1718,1718,"იგი გამოიყენებოდა სავიზიტო ბარათების გასაგზავნად.
"
1719,1719,"ეს სიტყვა ქართულად ჟღერს, როგორც სიდედრი (Hitler Woman არის ანაგრამა სიტყვისა Mother-in-law :-D)
"
1720,1720,"If you have Green Card, you don’t need Visa. (ანუ ამ ფრაზას ეძლევა ორმაგი მნიშვნელობა: 1. თუ გაქვს გრინ-კარდი (ანუ ამერიკაში ცხოვრების უფლება), შენ აღარ გჭირდება ვიზა. და მეორე მნიშვნელობა - 2. თუ შენ გაქვს მწვანე ბარათი (ასე ეძახიან American Express-ის ბარათებს), მაშინ აღარ გჭირდება Visa :-)))
"
1721,1721,"ის იქნებოდა ბრმა. (რადგანაც სინათლის სხივი აღარ აირეკლებოდა მის თვალში და შესაბამისად, იგი ვერაფერს დაინახავდა :-)
"
1722,1722,"ძაღლი - ერთგულება, ჭიანჭველა - ძალა, ხოლო სახედარი - გონიერება.
"
1723,1723,"ხოლო მესამე - მტრის მეგობარი.
"
1724,1724,"საქონელმა დაღის დასმას ვერ გაუძლო :-D (როგორც მოგეხსენებათ, ამერიკის რანჩოებში თავიანთ საქონელს უკანა ნაწილში გახურებული შანთით, რომელზეც რანჩოს სახელია ამოტვიფრული, ასვამენ დაღს, ცხოველებმა კი ამსიგრძე დასახელების მქონე რანჩოს დაღს ვერ გაუძლეს)
"
1725,1725,"ეს კომპონენტია ინგლისურ ენაზე მოლაპარაკე საყვარელი :-D
"
1726,1726,"ქართულად სიტყვა ”უგულ” ნიშნავს ვაჟიშვილს, ბიჭს.
"
1727,1727,"”... ვიდრე მისი სახელი წარმოთქვაო”...
"
1728,1728,"ეს ფირმა ფანჯრის მინებს აწარმოებდა (ბიჭები ფეხბურთის თამაშისას ხშირად უმტვრევდნენ მიმდებარე ტერიტორიაზე მცხოვრებ ხალხს ფანჯრის მინებს და, შესაბამისად, ფირმის შემოსავალიც იზრდებოდა :-)
"
1729,1729,"All Right! (პირდაპირ ქართულ თარგმანში - ”ყველაფერი მარჯვნივ”).
"
1730,1730,"”უკაცრავად, მე თქვენ ვერ შეგამჩნიეთ”.
"
1731,1731,"ეს სარკე უჩვენებდა ნატვრას (Erised უკუღმად იკითხება როგორც Desire (ნატვრა). ქართულად: ”არვტან” – ”ნატვრა”. სარკე უჩვენებდა ადამიანის ნატვრას).
"
1732,1732,"მათ სახლში (იგლუში) რაც უფრო ბევრი ხალხია, მით უფრო თბილა ხოლმე :-D
"
1733,1733,"”... თუ პეპელას დაესიზმრა, რომ ადამიანი იყო”.
"
1734,1734,"საუბარია გოლფზე.
"
1735,1735,"კაენი და აბელი (იან ვერიხმა თქვა, სამწუხაროა, რომ გამრავლების ტექნოლოგია თავის დროზე არ დაპატენტებულა, ამიტომ დღეს ყველა იდიოტს შეუძლია მისი თავისუფლად გამოყენებაო :-) .
"
1736,1736,"რათა შემდეგ ეს ნიჟარები გამოეყენებინათ, როგორც ფულის ერთეული.
"
1737,1737,"მან ეს კვერცხი დაიჭირა :-)
"
1738,1738,"ყველაზე ბევრმა ადამიანმა ამ შეკითხვას შემდეგი პასუხი გასცა: ”მე!” :-)
"
1739,1739,"იგი არ უნდა იყოს ბრმა, ყრუ ან მუნჯი.
"
1740,1740,"ასეთი ქვეყნები არ არსებობს (ანუ კოდი 2 ჯერ არცერთი ქვეყნის ნაწარმისთვის არ მიუნიჭებიათ).
"
1741,1741,"სიზარმაცე.
"
1742,1742,"იგი ამოუცნობ მფრინავ ობიექტზე საუბრობდა.
"
1743,1743,"”... ეს ქალი - მეძავია”.
"
1744,1744,"ესენია სიმართლე და სიცრუე.
"
1745,1745,"მტრედი და კრავი.
"
1746,1746,"ჩვენ მას მეტროს ვუწოდებთ.
"
1747,1747,"საუბარია წამწამებზე.
"
1748,1748,"იგი ამთქნარებს.
"
1749,1749,"გამოვიდა საფოსტო მარკები ჯგუფის წევრების სურათებით (ხოლო მთელი მსოფლიო მათ უკანალს მაშინ ალოკავდა, როდესაც მარკას კონვერტზე დასაკრავად დაასველებდა ;-)).
"
1750,1750,"ფეხსაცმელი მაღალი ქუსლით. :-)
"
1751,1751,"იგი დიდი მეცნიერი ცნობისმოყვარეობის წყალობით გახდა.
"
1752,1752,"ფრანკლინი (დოლარებზე გამოსახული პრეზიდენტები).
"
1753,1753,"მან ენა გამოყო.
"
1754,1754,"”შპარგალკა”.
"
1755,1755,"”... გონებამახვილური წარწერით”.
"
1756,1756,"”... იმის საფუძველზე, რომ იგი ობოლია”.
"
1757,1757,"”... იგი იწვევს სიკვდილს”.
"
1758,1758,"მან ეს პორნოგრაფიული ფილმების შესახებ თქვა.
"
1759,1759,"ლევინსკი (ეს იყო მონიკას მამა).
"
1760,1760,"”აი მესამეს კი ვერაფრით ვერ ვიხსენებ” :-)
"
1761,1761,"დაკარგული ნივთების ბიურო.
"
1762,1762,"”და ა.შ.”
"
1763,1763,"”... ათეიზმი”.
"
1764,1764,"საუბარია ფუტკრებზე.
"
1765,1765,"ეს წიგნი ეძღვნება ჟესტების ენას.
"
1766,1766,"სპიდომეტრით - (”სპიდ” - შიდსი).
"
1767,1767,"ხელმოწერა რომ დაესვა.
"
1768,1768,"მილსადენი (იგი სწორედ რომ სატრანსპორტო საშუალებებში ითვლება).
"
1769,1769,"მთიული.
"
1770,1770,"ეს დისციპლინაა რუსული ენა.
"
1771,1771,"მასზე გამოსახულია მოცარტი.
"
1772,1772,"”... ცეცხლს”.
"
1773,1773,"აშშ-ს ზოგიერთ შტატში, ინექციის ადგილს ამუშავებენ სპირტით, ინექციის საშუალებით სიკვდილით დასჯის დროს.
"
1774,1774,"იგი ინახება ვატიკანში.
"
1775,1775,"საუბარია სიზმრებზე.
"
1776,1776,"ამ სადგურის ეთერში 24 საათის განმავლობაში ისმის ადამიანის გულისცემა.
"
1777,1777,"საუბარია ჩვეულებრივ სკამზე.
"
1778,1778,"ეს არის ტვინი.
"
1779,1779,"ჩანს რენტგენის გამოსახულებაში (და ეს ეხმარება ექიმებს ბავშვების მიერ გადაყლაპული დეტალების პოვნაში).
"
1780,1780,"”... კაზინო”.
"
1781,1781,"მან უპასუხა: ”მეფეზე ძლიერი არის მხოლოდ ტუზი”.
"
1782,1782,"ბიუსტჰალტერი.
"
1783,1783,"ზედმეტი წონა (ვერ ჯდებოდა თავის წონით კატეგორიაში).
"
1784,1784,"Я Люблю Вас (Yellow Blue Bus - Я Люблю Вас).
"
1785,1785,"საუბარია სამგლოვიარო ფერებზე.
"
1786,1786,"ეს მასწავლებელია დრო.
"
1787,1787,"ამ კომპონენტების ფერები შეადგენენ იტალიის დროშის ფერებს (წითელი, თეთრი და მწვანე).
"
1788,1788,"მან გამოიგონა კონვეერი.
"
1789,1789,"ტელევიზორს უყურებდნენ.
"
1790,1790,"დოლარი (ქართველი ”კოლეგა” კი ლარია).
"
1791,1791,"რუბიკი (ასე გამოიგონა ერნო რუბიკმა ”რუბიკის კუბიკი”).
"
1792,1792,"”ვახ!” :-)
"
1793,1793,"თვალის გუგა.
"
1794,1794,"კუკმა ბელადს კუ აჩუქა.
"
1795,1795,"ყუთიდან იმედი ამოვიდა.
"
1796,1796,"ეს არის ჩანგალი.
"
1797,1797,"მათ ყურმილები დაამძიმეს.
"
1798,1798,"უთო (ციფრები კი გრადუსებს აღნიშნავენ).
"
1799,1799,"მას მარილის მოყრა ევალება.
"
1800,1800,"საუბარია კუბოზე.
"
1801,1801,"უბრალოდ მისცეს მათ ფანქრები.
"
1802,1802,"იგი ექოების კოლექციას აგროვებდა.
"
1803,1803,"მწვანე (ამ კომპანიას უნდა დაებეჭდა საერთაშორისო ფედერალური ფული. ასე გაჩნდა მწვანე დოლარები).
"
1804,1804,"”... ერკვევიან მუსიკაში?”
"
1805,1805,"”... როგორ გამოიყენოს”.
"
1806,1806,"რეკლამა.
"
1807,1807,"იცინის.
"
1808,1808,"საუბარია ყველასათვის ცნობილ სიმღერაზე ”Happy Birthday To You”.
"
1809,1809,"იგი კომპასით დაჯილდოვდა.
"
1810,1810,"რა? სად? როდის? :-)
"
1811,1811,"""და სად გინახავთ თქვენ უჩექმო ანგელოზები?""
"
1812,1812,"დამატებითი დრო :-)
"
1813,1813,"თავად ონორე დე ბალზაკის.
"
1814,1814,"”... ჩეჩნების წინააღმდეგ.”
"
1815,1815,"ლას-ვეგასი (ლოცვით კი კაზინოს მოთამაშეები ლოცულობენ, სანამ ბურთულა რულეტში გაჩერდება ან სათამაშო ავტომატი სამ შვიდიანს ჩამოყრის :-).
"
1816,1816,"ლაპლანდიაში (საუბარი იყო სანტა-კლაუსზე).
"
1817,1817,"წითელქუდამ (საუბარი იყო ცხვირზე).
"
1818,1818,"ბანქო (და მისი მასტები - ყვავი, ჯარი, აგური, გული).
"
1819,1819,"""... ამ როიალს დაათრევენ"".
"
1820,1820,"კაიფი
"
1821,1821,"საუბარია ჭიპზე
"
1822,1822,"ინტერნეტის (”ინტერნეტის პათოლოგიური გამოყენება”).
"
1823,1823,"გუშინდელი დღე (ანუ, ერთ დრეში ისმეოდა მილიარდი ჭიქა ”კოკა-კოლა”)
"
1824,1824,"ქალი
"
1825,1825,"”... თქვენ რაღაც ვერ შეამჩნიეთ.”
"
1826,1826,"ცხვირსახოცი
"
1827,1827,"...მოსამართლეზე.
"
1828,1828,"”...მეტოქე.”
"
1829,1829,"“…არ აგებს ცუდი  კარტებით.”
"
1830,1830,"""... ყურების გარეშე"" (თავად ყელ-ყურის ექიმი იყო :-)
"
1831,1831,"ეს ყველა პასიანსის სახეობებია
"
1832,1832,"პამპერსი (Pamper - განებივრება)
"
1833,1833,"”პოხმელიე”, ”პახმელია” (ბახუსი)
"
1834,1834,"ცხენის მოპარვა
"
1835,1835,"ის მიიღეს 1 კილოგრამი მასის ერთეულად.
"
